,Subscription Code,Flow Rate (l/s),Number of Negative Flows,Percentage of Negative Flows,Operating Hours (h),Consumption (m³),Number of Available Data Points,تعداد مورد انتظار,درصد اطلاعات موجود,month,License Type,Installation Date,County
4169,529164,22.49,0,0.0,471.4,17539.39,29,29,100.0,1402/12,کشاورزی,1399/10/14,مشهد
4170,529202,17.18,0,0.0,624.0,11289.3,29,29,100.0,1402/12,کشاورزی,1399/02/14,مشهد
4171,514054,,0,0.0,0.0,0.0,1,29,3.45,1402/12,کشاورزی,1399/09/20,مشهد
4172,608600,,0,0.0,0.0,0.0,29,29,100.0,1402/12,صنعتی,1399/08/27,کاشمر
4173,529020,0.8,0,0.0,658.3,1895.8,29,29,100.0,1402/12,خدمات,1400/03/04,مشهد
4174,517164,,0,0.0,0.0,0.0,29,29,100.0,1402/12,صنعتی,1400/03/13,مشهد
4175,516060,0.1,0,0.0,625.1,224.8,29,29,100.0,1402/12,سایر,1399/07/29,مشهد
4176,515545,,0,0.0,0.0,54.3,29,29,100.0,1402/12,شرب و بهداشت دام,1400/04/20,مشهد
4177,519523,0.4,0,0.0,406.9,612.94,29,29,100.0,1402/12,صنعتی,1400/09/20,مشهد
4178,517993,0.3,0,0.0,696.0,754.1,29,29,100.0,1402/12,خدمات,1399/06/20,مشهد
4179,805486,0.76,0,0.0,15.3,59.974,29,29,100.0,1402/12,شرب و بهداشت دام,1400/02/28,نیشابور
4180,529133,3.1,0,0.0,696.0,7790.9,29,29,100.0,1402/12,کشاورزی,1402/03/23,مشهد
4181,804120,,0,0.0,0.0,0.0,29,29,100.0,1402/12,کشاورزی,1401/07/09,نیشابور
4182,107143,,0,0.0,0.0,44.3,29,29,100.0,1402/12,کشاورزی,1400/03/18,سبزوار
4183,805761,1.59,0,0.0,135.4,764.59,29,29,100.0,1402/12,شرب و بهداشت دام,1400/09/29,نیشابور
4184,602005,7.49,0,0.0,214.7,171166.31,29,29,100.0,1402/12,کشاورزی,1402/08/30,خواف
4185,622618,0.38,0,0.0,25.2,4.694,29,29,100.0,1402/12,,,
4186,516081,1.43,0,0.0,170.6,778.34,29,29,100.0,1402/12,کشاورزی,1401/12/18,مشهد
4187,925247,,0,0.0,0.0,0.0,29,29,100.0,1402/12,کشاورزی,1400/03/24,باخرز
4188,102290,37.49,0,0.0,162.1,22652.78,29,29,100.0,1402/12,,,
4189,622162,,0,0.0,0.0,0.0,11,31,35.48,1403/01,کشاورزی,1403/02/27,تربت حیدریه
4190,805816,,0,0.0,0.0,0.0,4,31,12.9,1403/01,خدمات,1400/02/06,نیشابور
4191,514013,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1403/03/01,مشهد
4192,608033,,0,0.0,0.0,0.11,31,31,100.0,1403/01,شرب و بهداشت دام,1402/07/09,کاشمر
4193,529307,,0,0.0,0.0,0.6,31,31,100.0,1403/01,کشاورزی,1400/08/08,مشهد
4194,609042,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1401/10/07,کاشمر
4195,805027,0.2,0,0.0,608.6,438.1,31,31,100.0,1403/01,کشاورزی,1400/08/29,نیشابور
4196,618400,3.87,0,0.0,591.6,6028.985,31,31,100.0,1403/01,صنعتی,1400/02/16,کاشمر
4197,805641,8.0,0,0.0,1.5,44.96,31,31,100.0,1403/01,خدمات,1403/01/26,نیشابور
4198,805501,4.71,0,0.0,264.3,20471.79,30,31,96.77,1403/01,کشاورزی,1401/12/02,نیشابور
4199,513657,,0,0.0,0.0,0.0,31,31,100.0,1403/01,,,
4200,602411,1.6,0,0.0,91.3,702.79,31,31,100.0,1403/01,شرب و بهداشت دام,1400/08/18,خواف
4201,107165,5.4,0,0.0,457.1,8885.5,31,31,100.0,1403/01,کشاورزی,1400/06/20,سبزوار
4202,805327,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1400/07/20,نیشابور
4203,514487,25.0,0,0.0,0.0,113.34,31,31,100.0,1403/01,کشاورزی,1400/06/27,مشهد
4204,515828,,0,0.0,0.0,0.021,31,31,100.0,1403/01,شرب و بهداشت دام,1399/08/05,مشهد
4205,202708,0.7,0,0.0,1.0,2.799,31,31,100.0,1403/01,,,
4206,515628,,0,0.0,0.0,0.0,31,31,100.0,1403/01,صنعتی,1401/11/24,مشهد
4207,603161,21.45,0,0.0,427.9,17259.2,31,31,100.0,1403/01,کشاورزی,1402/02/30,تربت حیدریه
4208,514154,0.1,0,0.0,551.2,198.2,31,31,100.0,1403/01,کشاورزی,1400/02/13,مشهد
4209,529072,1.35,0,0.0,8.7,57.9,31,31,100.0,1403/01,کشاورزی,1400/04/22,مشهد
4210,515960,1.87,0,0.0,1.0,8.973,31,31,100.0,1403/01,سایر,1399/07/22,مشهد
4211,100476,1.2,0,0.0,0.0,20.766,31,31,100.0,1403/01,شرب و بهداشت دام,1401/08/25,سبزوار
4212,301144,,0,0.0,0.0,0.1,31,31,100.0,1403/01,کشاورزی,1400/03/26,تربت حیدریه
4213,515530,10.28,0,0.0,437.6,17270.28,31,31,100.0,1403/01,کشاورزی,1399/07/09,مشهد
4214,515877,,0,0.0,0.0,0.1,31,31,100.0,1403/01,شرب و بهداشت دام,1400/08/04,مشهد
4215,615431,,0,0.0,0.0,0.0,31,31,100.0,1403/01,صنعتی,1400/07/12,تربت حیدریه
4216,200934,,0,0.0,0.0,0.1,31,31,100.0,1403/01,کشاورزی,1400/08/25,قوچان
4217,529184,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1400/07/11,مشهد
4218,46978,8.11,0,0.0,495.2,3173.0,31,31,100.0,1403/01,,,
4219,601041,,0,0.0,0.0,0.0,31,31,100.0,1403/01,شرب روستایی,1403/06/24,تربت حیدریه
4220,618408,7.2,0,0.0,0.0,1.815,31,31,100.0,1403/01,,,
4221,چاه فرگ,14.35,0,0.0,117.1,1362.1,31,31,100.0,1403/01,شرب روستایی,1401/12/21,کاشمر
4222,805438,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1401/06/08,نیشابور
4223,517680,,0,0.0,0.0,0.0,31,31,100.0,1403/01,صنعتی,1403/02/11,مشهد
4224,517831,,0,0.0,0.0,0.0,31,31,100.0,1403/01,صنعتی,1401/05/15,مشهد
4225,514804,,0,0.0,0.0,0.006,31,31,100.0,1403/01,کشاورزی,1402/03/28,مشهد
4226,529047,,0,0.0,0.0,0.2,31,31,100.0,1403/01,کشاورزی,1401/07/02,مشهد
4227,514845,18.66,0,0.0,512.9,34204.0,24,31,77.42,1403/01,کشاورزی,1399/07/06,مشهد
4228,529119,1.05,0,0.0,212.0,607.818,14,31,45.16,1403/01,کشاورزی,1399/10/07,مشهد
4229,804989,14.05,0,0.0,19.9,1045.3,31,31,100.0,1403/01,کشاورزی,1400/04/01,مشهد
4230,529123,5.39,0,0.0,742.0,14441.3,31,31,100.0,1403/01,کشاورزی,1399/11/30,مشهد
4231,513149,36.45,0,0.0,173.4,22549.0,14,31,45.16,1403/01,کشاورزی,1400/03/10,سرخس
4232,513474,,0,0.0,0.0,0.0,31,31,100.0,1403/01,,,
4233,516020,10.66,0,0.0,132.9,5104.98,31,31,100.0,1403/01,کشاورزی,1403/01/20,مشهد
4234,804926,,0,0.0,0.0,0.0,31,31,100.0,1403/01,,,
4235,516335,1.18,0,0.0,0.5,12.002,31,31,100.0,1403/01,شرب شهری,1402/05/02,مشهد
4236,604990,1.74,0,0.0,36.1,149.0,31,31,100.0,1403/01,کشاورزی,1399/09/27,تربت حیدریه
4237,529340,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1403/03/02,مشهد
4238,516594,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1400/09/08,مشهد
4239,100709,,0,0.0,0.0,0.0,31,31,100.0,1403/01,شرب شهری,1402/10/14,سبزوار
4240,601523,2.18,0,0.0,10.5,74.734,11,31,35.48,1403/01,صنعتی,1400/03/11,تربت حیدریه
4241,100212,,0,0.0,0.0,0.0,31,31,100.0,1403/01,صنعتی,1401/07/17,سبزوار
4242,524781,,0,0.0,0.0,0.0,31,31,100.0,1403/01,,,
4243,516677,0.38,0,0.0,12.2,25.71,31,31,100.0,1403/01,شرب و بهداشت دام,1400/04/20,مشهد
4244,805079,,0,0.0,0.0,10.4,31,31,100.0,1403/01,کشاورزی,1400/04/19,نیشابور
4245,607068,,0,0.0,0.0,0.0,31,31,100.0,1403/01,,,
4246,101277,1.5,0,0.0,0.0,25.183,31,31,100.0,1403/01,شرب و بهداشت دام,1400/06/22,سبزوار
4247,514555,4.0,0,0.0,0.0,14.8,25,31,80.65,1403/01,کشاورزی,1400/04/15,مشهد
4248,806526,3.03,0,0.0,77.5,1058.752,13,31,41.94,1403/01,,,
4249,603085,16.92,0,0.0,727.4,44316.0,31,31,100.0,1403/01,کشاورزی,1401/02/02,تربت حیدریه
4250,517826,,0,0.0,0.0,18.4,31,31,100.0,1403/01,کشاورزی,1399/10/08,مشهد
4251,200984,3.03,0,0.0,483.2,5255.934,31,31,100.0,1403/01,کشاورزی,1401/09/03,قوچان
4252,609070,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1403/02/03,کاشمر
4253,514451,9.54,0,0.0,742.5,5426.85,31,31,100.0,1403/01,کشاورزی,1402/12/16,مشهد
4254,529588,,0,0.0,0.0,1.577,5,31,16.13,1403/01,,,
4255,603519,,0,0.0,0.0,0.0,11,31,35.48,1403/01,صنعتی,1403/02/29,تربت حیدریه
4256,520650,0.69,0,0.0,192.5,61.289,31,31,100.0,1403/01,صنعتی,1402/03/23,مشهد
4257,519915,,0,0.0,0.0,0.0,31,31,100.0,1403/01,خدمات,1398/12/05,مشهد
4258,529315,23.14,0,0.0,641.9,52427.51,31,31,100.0,1403/01,کشاورزی,1401/04/20,مشهد
4259,517578,,0,0.0,0.0,0.0,31,31,100.0,1403/01,صنعتی,1403/04/13,مشهد
4260,910704,,0,0.0,0.0,0.0,31,31,100.0,1403/01,خدمات,1403/04/21,مشهد
4261,103234,,0,0.0,0.0,0.207,31,31,100.0,1403/01,,,
4262,911318,3.33,0,0.0,4.6,170.049,31,31,100.0,1403/01,خدمات,1401/01/26,تربت جام
4263,618151,,0,0.0,0.0,0.0,31,31,100.0,1403/01,خدمات,1403/08/29,کاشمر
4264,513023,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1402/05/29,سرخس
4265,608916,,0,0.0,0.0,0.0,31,31,100.0,1403/01,,,
4266,518373,,0,0.0,0.0,0.0,12,31,38.71,1403/01,خدمات,1403/02/11,مشهد
4267,514618,5.71,0,0.0,56.1,1146.19,13,31,41.94,1403/01,خدمات,1400/09/30,مشهد
4268,518680,0.3,0,0.0,10.5,379.413,31,31,100.0,1403/01,صنعتی,1399/12/26,مشهد
4269,529154,,0,0.0,0.0,13.2,31,31,100.0,1403/01,کشاورزی,1399/12/25,مشهد
4270,529231,15.18,0,0.0,107.5,6383.7,16,31,51.61,1403/01,کشاورزی,1400/08/18,مشهد
4271,519022,,0,0.0,0.0,0.0,31,31,100.0,1403/01,شرب و بهداشت دام,1403/08/05,قوچان
4272,618327,,0,0.0,0.0,0.0,31,31,100.0,1403/01,شرب و بهداشت دام,1401/02/25,کاشمر
4273,514675,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1399/08/04,مشهد
4274,516096,,0,0.0,0.0,0.0,31,31,100.0,1403/01,شرب و بهداشت دام,1399/07/22,مشهد
4275,898989,22.55,0,0.0,360.3,8888.505,31,31,100.0,1403/01,,,
4276,801721980404,,0,0.0,0.0,28.2,31,31,100.0,1403/01,,,
4277,518505,1.0,0,0.0,517.6,328.66,31,31,100.0,1403/01,شرب و بهداشت دام,1402/09/28,مشهد
4278,515633,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1400/09/24,مشهد
4279,202545,,0,0.0,0.0,0.1,31,31,100.0,1403/01,خدمات,1400/03/03,قوچان
4280,519905,,0,0.0,0.0,0.0,31,31,100.0,1403/01,شرب و بهداشت دام,1400/10/09,قوچان
4281,603145,,0,0.0,0.0,0.0,3,31,9.68,1403/01,کشاورزی,1403/05/21,تربت حیدریه
4282,517495,4.22,0,0.0,119.6,1835.8,31,31,100.0,1403/01,کشاورزی,1400/05/20,مشهد
4283,516321,1.78,0,0.0,57.5,45.049,31,31,100.0,1403/01,صنعتی,1402/05/15,مشهد
4284,529155,,0,0.0,0.0,10.7,31,31,100.0,1403/01,کشاورزی,1399/10/21,مشهد
4285,601055,2.8,0,0.0,0.5,4.75,31,31,100.0,1403/01,صنعتی,1400/01/31,تربت حیدریه
4286,100114,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1403/03/13,سبزوار
4287,529108,,0,0.0,0.0,18235.6,31,31,100.0,1403/01,کشاورزی,1399/10/09,مشهد
4288,602900,4.95,0,0.0,33.4,596.581,31,31,100.0,1403/01,کشاورزی,1403/01/25,تربت حیدریه
4289,925243,2.38,0,0.0,100.4,803.88,31,31,100.0,1403/01,کشاورزی,1401/03/01,تربت حیدریه
4290,515636,,0,0.0,0.0,0.0,11,31,35.48,1403/01,شرب شهری,1403/06/02,مشهد
4291,602401,3.21,0,0.0,6.9,224.936,31,31,100.0,1403/01,شرب و بهداشت دام,1402/10/16,خواف
4292,107064,,0,0.0,0.0,0.5,31,31,100.0,1403/01,کشاورزی,1401/03/29,نیشابور
4293,516926,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1399/05/21,مشهد
4294,515961,1.26,0,0.0,55.7,27.734,31,31,100.0,1403/01,صنعتی,1399/09/15,مشهد
4295,514226,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1400/02/22,مشهد
4296,514227,5.75,0,0.0,742.3,15401.9,31,31,100.0,1403/01,کشاورزی,1400/02/22,مشهد
4297,805895,,0,0.0,0.0,0.0,31,31,100.0,1403/01,شرب شهری,1400/12/04,نیشابور
4298,910024,,0,0.0,0.0,0.0,31,31,100.0,1403/01,,,
4299,301185,29.01,0,0.0,332.5,34156.5,31,31,100.0,1403/01,,,
4300,516736,1.33,0,0.0,20.4,129.57,31,31,100.0,1403/01,سایر,1399/03/26,مشهد
4301,604729,,0,0.0,0.0,0.0,31,31,100.0,1403/01,,,
4302,514014,,0,0.0,0.0,0.0,31,31,100.0,1403/01,خدمات,1402/06/08,مشهد
4303,602484,1.75,0,0.0,2.3,25.82,31,31,100.0,1403/01,شرب و بهداشت دام,1400/03/27,خواف
4304,911654,,0,0.0,0.0,0.0,31,31,100.0,1403/01,صنعتی,1402/01/27,تربت جام
4305,514968,20.6,0,0.0,4.4,334.7,2,31,6.45,1403/01,کشاورزی,1400/02/18,مشهد
4306,515454,12.92,0,0.0,141.8,6627.654,31,31,100.0,1403/01,صنعتی,1403/01/16,مشهد
4307,516421,,0,0.0,0.0,0.1,31,31,100.0,1403/01,خدمات,1399/09/05,مشهد
4308,608533,,0,0.0,0.0,301.1,31,31,100.0,1403/01,کشاورزی,1403/02/03,کاشمر
4309,602393,,0,0.0,0.0,0.1,31,31,100.0,1403/01,شرب و بهداشت دام,1403/06/19,خواف
4310,300299,1.72,0,0.0,115.5,200.324,31,31,100.0,1403/01,صنعتی,1402/11/06,گناباد
4311,912948,,0,0.0,0.0,0.5,31,31,100.0,1403/01,صنعتی,1400/03/03,باخرز
4312,100414,3.2,0,0.0,0.5,6.079,31,31,100.0,1403/01,صنعتی,1401/11/18,سبزوار
4313,804572,0.4,0,0.0,691.7,995.5,31,31,100.0,1403/01,کشاورزی,1399/11/19,مشهد
4314,622084,6.1,0,0.0,435.6,1052.1,31,31,100.0,1403/01,کشاورزی,1402/03/09,تربت حیدریه
4315,515600,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1403/03/05,مشهد
4316,604132,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1403/06/17,تربت حیدریه
4317,603039,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1403/02/26,تربت حیدریه
4318,515767,0.3,0,0.0,660.1,712.8,31,31,100.0,1403/01,کشاورزی,1401/01/16,مشهد
4319,514155,4.7,0,0.0,22.1,362.5,31,31,100.0,1403/01,کشاورزی,1399/06/21,مشهد
4320,911500,,0,0.0,0.0,0.0,31,31,100.0,1403/01,شرب و بهداشت دام,1399/10/12,تربت جام
4321,517936,,0,0.0,0.0,0.0,31,31,100.0,1403/01,,,
4322,609154,0.45,0,0.0,0.2,9.42,31,31,100.0,1403/01,صنعتی,1400/09/07,کاشمر
4323,529106,35.67,0,0.0,282.3,36297.9,31,31,100.0,1403/01,کشاورزی,1400/06/02,مشهد
4324,519896,1.42,0,0.0,2.2,12.974,31,31,100.0,1403/01,,,
4325,603245,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1402/02/29,تربت حیدریه
4326,515846,3.86,0,0.0,26.8,99.716,30,31,96.77,1403/01,صنعتی,1399/05/26,مشهد
4327,517200,9.82,0,0.0,688.3,12677.7,31,31,100.0,1403/01,کشاورزی,1398/11/24,مشهد
4328,515078,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1403/04/09,مشهد
4329,303036,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1403/04/08,گناباد
4330,804970,,0,0.0,0.0,0.132,31,31,100.0,1403/01,شرب و بهداشت دام,1401/04/08,نیشابور
4331,604175,11.4,0,0.0,508.0,28.5,31,31,100.0,1403/01,کشاورزی,1400/10/13,تربت حیدریه
4332,601492,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1403/02/04,تربت حیدریه
4333,518588,4.56,0,0.0,188.7,414.434,31,31,100.0,1403/01,صنعتی,1402/09/07,مشهد
4334,529209,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1402/08/25,مشهد
4335,529208,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1402/08/29,مشهد
4336,514581,12.1,0,0.0,86.3,5239.3,31,31,100.0,1403/01,کشاورزی,1399/09/04,مشهد
4337,514763,4.52,0,0.0,733.5,3233.44,31,31,100.0,1403/01,کشاورزی,1399/12/10,مشهد
4338,514805,,0,0.0,0.0,0.2,31,31,100.0,1403/01,کشاورزی,1399/07/16,مشهد
4339,515621,,0,0.0,0.0,0.7,31,31,100.0,1403/01,کشاورزی,1400/03/01,مشهد
4340,516037,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1399/09/10,مشهد
4341,300280,4.09,0,0.0,466.6,6852.48,31,31,100.0,1403/01,کشاورزی,1402/10/15,گناباد
4342,514442,28.08,0,0.0,324.8,15369.19,31,31,100.0,1403/01,کشاورزی,1402/07/27,مشهد
4343,529269,14.48,0,0.0,583.1,30262.0,31,31,100.0,1403/01,کشاورزی,1399/06/06,مشهد
4344,516825,8.36,0,0.0,656.1,19715.6,31,31,100.0,1403/01,کشاورزی,1401/01/15,مشهد
4345,622629,,0,0.0,0.0,0.0,31,31,100.0,1403/01,,,
4346,517909,3.35,0,0.0,1.3,13.621,31,31,100.0,1403/01,,,
4347,529065,,0,0.0,0.0,138.6,31,31,100.0,1403/01,کشاورزی,1399/10/10,مشهد
4348,603143,6.43,0,0.0,18.8,147.319,30,31,96.77,1403/01,,,
4349,520175,0.4,0,0.0,702.4,1013.57,31,31,100.0,1403/01,صنعتی,1400/07/20,مشهد
4350,514162,5.35,0,0.0,576.8,11783.1,31,31,100.0,1403/01,کشاورزی,1399/07/10,مشهد
4351,516824,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1400/06/16,مشهد
4352,615159,,0,0.0,0.0,0.0,31,31,100.0,1403/01,شرب و بهداشت دام,1401/04/22,تربت حیدریه
4353,529040,,0,0.0,0.0,0.0,30,31,96.77,1403/01,کشاورزی,1401/03/31,مشهد
4354,603073,14.14,0,0.0,334.1,181379.273,31,31,100.0,1403/01,کشاورزی,1402/12/20,تربت حیدریه
4355,514689,16.46,0,0.0,332.0,16567.364,31,31,100.0,1403/01,کشاورزی,1402/11/29,مشهد
4356,805591,2.5,0,0.0,0.9,51.674,31,31,100.0,1403/01,شرب و بهداشت دام,1401/12/01,نیشابور
4357,805671,1.5,0,0.0,0.0,5.008,31,31,100.0,1403/01,کشاورزی,1400/04/19,نیشابور
4358,302038,1.1,0,0.0,0.0,4.552,31,31,100.0,1403/01,,,
4359,515023,,0,0.0,0.0,0.1,31,31,100.0,1403/01,کشاورزی,1401/02/04,مشهد
4360,529330,32.38,0,0.0,384.4,49056.5,31,31,100.0,1403/01,کشاورزی,1399/03/05,مشهد
4361,529176,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1399/03/10,مشهد
4362,302341,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1403/07/02,گناباد
4363,805123,0.1,0,0.0,684.3,246.7,31,31,100.0,1403/01,صنعتی,1401/02/06,نیشابور
4364,302373,1.42,0,0.0,29.9,83.869,31,31,100.0,1403/01,شرب و بهداشت دام,1401/03/23,گناباد
4365,603275,1.85,0,0.0,13.7,89.362,31,31,100.0,1403/01,شرب و بهداشت دام,1400/05/10,تربت حیدریه
4366,805490,,0,0.0,0.0,0.0,25,31,80.65,1403/01,,,
4367,529376,,0,0.0,0.0,0.0,23,31,74.19,1403/01,,,
4368,209099,6.28,0,0.0,350.4,7883.99,31,31,100.0,1403/01,کشاورزی,1402/04/27,درگز
4369,200284,3.6,0,0.0,737.8,9566.0,31,31,100.0,1403/01,کشاورزی,1402/04/04,قوچان
4370,529071,4.5,0,0.0,0.3,4.7,31,31,100.0,1403/01,کشاورزی,1401/05/16,مشهد
4371,603028,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1403/02/01,تربت حیدریه
4372,514178,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1403/04/05,مشهد
4373,514815,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1403/04/17,مشهد
4374,603402,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1403/05/28,تربت حیدریه
4375,622594,,0,0.0,0.0,0.0,31,31,100.0,1403/01,,,
4376,603097,21.3,0,0.0,84.1,6864.834,31,31,100.0,1403/01,کشاورزی,1403/01/11,تربت حیدریه
4377,529115,19.06,0,0.0,604.5,41261.0,31,31,100.0,1403/01,کشاورزی,1399/08/08,مشهد
4378,603061,26.29,0,0.0,305.3,28091.14,31,31,100.0,1403/01,,,
4379,515800,,0,0.0,0.0,0.2,31,31,100.0,1403/01,کشاورزی,1399/05/30,مشهد
4380,200729,,0,0.0,0.0,0.0,31,31,100.0,1403/01,,,
4381,806053,5.25,0,0.0,26.2,658.46,31,31,100.0,1403/01,خدمات,1401/02/07,مشهد
4382,910611,0.9,0,0.0,2.9,9.275,31,31,100.0,1403/01,کشاورزی,1403/01/25,مشهد
4383,108154,,0,0.0,0.0,96.0,31,31,100.0,1403/01,کشاورزی,1402/06/18,کاشمر
4384,805158,,0,0.0,0.0,0.0,23,31,74.19,1403/01,,,
4385,541763,,0,0.0,0.0,0.0,31,31,100.0,1403/01,,,
4386,910367,,0,0.0,0.0,1.38,31,31,100.0,1403/01,,,
4387,604749,,0,0.0,0.0,0.0,11,31,35.48,1403/01,خدمات,1403/02/27,تربت حیدریه
4388,604292,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1403/05/03,تربت حیدریه
4389,618457,,0,0.0,0.0,0.0,31,31,100.0,1403/01,,,
4390,805821,,0,0.0,0.0,0.3,31,31,100.0,1403/01,خدمات,1400/02/19,مشهد
4391,102137,0.8,0,0.0,52.0,149.77,3,31,9.68,1403/01,خدمات,1400/03/04,سبزوار
4392,804714,3.24,0,0.0,3.3,62.271,31,31,100.0,1403/01,خدمات,1400/02/20,نیشابور
4393,804877,0.45,0,0.0,21.7,37.32,31,31,100.0,1403/01,خدمات,1400/02/19,مشهد
4394,516835,,0,0.0,0.0,0.0,31,31,100.0,1403/01,صنعتی,1403/07/21,مشهد
4395,529081,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1399/09/07,مشهد
4396,200307,,0,0.0,0.0,0.0,12,31,38.71,1403/01,کشاورزی,1403/03/13,قوچان
4397,804917,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1400/10/09,نیشابور
4398,109056,,0,0.0,0.0,0.0,31,31,100.0,1403/01,,,
4399,515332,1.45,0,0.0,56.5,117.803,31,31,100.0,1403/01,شرب شهری,1402/10/07,مشهد
4400,529141,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1401/10/04,مشهد
4401,302565,2.37,0,0.0,17.4,218.63,31,31,100.0,1403/01,,,
4402,302467,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1403/03/29,گناباد
4403,603009,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1403/02/02,تربت حیدریه
4404,601253,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1403/05/30,تربت حیدریه
4405,601207,,0,0.0,0.0,0.0,23,31,74.19,1403/01,شرب و بهداشت دام,1401/02/27,تربت حیدریه
4406,806478,0.8,0,0.0,0.0,4.281,30,31,96.77,1403/01,,,
4407,518223,,0,0.0,0.0,0.0,31,31,100.0,1403/01,,,
4408,805465,,0,0.0,0.0,0.0,31,31,100.0,1403/01,صنعتی,1403/05/24,نیشابور
4409,515472,,0,0.0,0.0,0.0,31,31,100.0,1403/01,صنعتی,1403/02/10,مشهد
4410,517337,,0,0.0,0.0,1.821,31,31,100.0,1403/01,صنعتی,1402/12/05,مشهد
4411,516918,0.2,0,0.0,615.1,442.4,31,31,100.0,1403/01,,,
4412,525966,5.8,0,0.0,1.2,26.3,31,31,100.0,1403/01,خدمات,1400/07/25,مشهد
4413,517344,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1403/04/27,مشهد
4414,516618,1.4,0,0.0,157.5,797.79,31,31,100.0,1403/01,صنعتی,1401/08/10,مشهد
4415,600136,6.83,0,0.0,308.3,7980.177,31,31,100.0,1403/01,کشاورزی,1403/01/09,تربت حیدریه
4416,518827,,0,0.0,0.0,0.0,11,31,35.48,1403/01,صنعتی,1403/06/06,مشهد
4417,515057,,0,0.0,0.0,0.0,31,31,100.0,1403/01,,,
4418,804632,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1403/11/18,مشهد
4419,911438,0.98,0,0.0,73.0,322.684,31,31,100.0,1403/01,شرب و بهداشت دام,1400/10/15,تربت جام
4420,529101,,0,0.0,0.0,0.0,31,31,100.0,1403/01,,,
4421,602428-2,5.88,0,0.0,1.3,107.234,31,31,100.0,1403/01,,,
4422,602667,,0,0.0,0.0,0.0,31,31,100.0,1403/01,,,
4423,602430,20.65,0,0.0,10.2,731.5,31,31,100.0,1403/01,,,
4424,927140,7.51,0,0.0,120.2,3289.7,30,31,96.77,1403/01,کشاورزی,1400/09/16,تایباد
4425,516349,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1399/10/22,مشهد
4426,606007,30.72,0,0.0,191.8,23722.7,15,31,48.39,1403/01,کشاورزی,1400/12/05,تربت حیدریه
4427,518798,,0,0.0,0.0,0.0,11,31,35.48,1403/01,,,
4428,516907,,0,0.0,0.0,0.0,31,31,100.0,1403/01,,,
4429,604414,,0,0.0,0.0,0.0,31,31,100.0,1403/01,کشاورزی,1403/03/22,تربت حیدریه
4430,622137,16.42,0,0.0,146.6,5168.2,31,31,100.0,1403/01,کشاورزی,1402/07/24,تربت حیدریه
4431,202259,,0,0.0,0.0,0.0,31,31,100.0,1403/01,,,
4432,200114,,0,0.0,0.0,0.0,31,31,100.0,1403/01,,,
